Stage;TrainRatio;TestRatio;Metric;K;FeatureCount;Features;RowType;Class;SelectionScore;Accuracy;Precision;Recall;F1;DurationMs
STAGE_1_K_METRIC;0.50;0.50;Euclidean;027;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;japan;0.418230;0.819670;0.523810;0.049774;0.090909;23494
STAGE_1_K_METRIC;0.50;0.50;Euclidean;027;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;uk;0.418230;0.819670;0.641256;0.339667;0.444099;23494
STAGE_1_K_METRIC;0.50;0.50;Euclidean;027;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;usa;0.418230;0.819670;0.827463;0.990896;0.901835;23494
STAGE_1_K_METRIC;0.50;0.50;Euclidean;027;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;west-germany;0.418230;0.819670;0.666667;0.038961;0.073620;23494
STAGE_1_K_METRIC;0.50;0.50;Euclidean;027;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;MACRO;MACRO;0.418230;0.819670;0.672997;0.252275;0.280737;23494
STAGE_1_K_METRIC;0.50;0.50;Euclidean;028;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;canada;0.424079;0.820116;0.545455;0.014354;0.027972;22531
STAGE_1_K_METRIC;0.50;0.50;Euclidean;028;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;france;0.424079;0.820116;0.833333;0.080000;0.145985;22531
STAGE_1_K_METRIC;0.50;0.50;Euclidean;028;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;japan;0.424079;0.820116;0.541667;0.058824;0.106122;22531
STAGE_1_K_METRIC;0.50;0.50;Euclidean;028;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;uk;0.424079;0.820116;0.644444;0.344418;0.448916;22531
STAGE_1_K_METRIC;0.50;0.50;Euclidean;028;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;usa;0.424079;0.820116;0.828052;0.990524;0.902030;22531
STAGE_1_K_METRIC;0.50;0.50;Euclidean;028;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;west-germany;0.424079;0.820116;0.636364;0.045455;0.084848;22531
STAGE_1_K_METRIC;0.50;0.50;Euclidean;028;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;MACRO;MACRO;0.424079;0.820116;0.671552;0.255596;0.285979;22531
STAGE_1_K_METRIC;0.50;0.50;Euclidean;029;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;canada;0.420876;0.819521;0.600000;0.014354;0.028037;22405
STAGE_1_K_METRIC;0.50;0.50;Euclidean;029;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;france;0.420876;0.819521;0.909091;0.080000;0.147059;22405
STAGE_1_K_METRIC;0.50;0.50;Euclidean;029;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;japan;0.420876;0.819521;0.545455;0.054299;0.098765;22405
STAGE_1_K_METRIC;0.50;0.50;Euclidean;029;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;uk;0.420876;0.819521;0.642202;0.332542;0.438185;22405
STAGE_1_K_METRIC;0.50;0.50;Euclidean;029;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;usa;0.420876;0.819521;0.826822;0.990896;0.901454;22405
STAGE_1_K_METRIC;0.50;0.50;Euclidean;029;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;west-germany;0.420876;0.819521;0.700000;0.045455;0.085366;22405
STAGE_1_K_METRIC;0.50;0.50;Euclidean;029;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;MACRO;MACRO;0.420876;0.819521;0.703928;0.252924;0.283144;22405
STAGE_1_K_METRIC;0.50;0.50;Euclidean;030;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;canada;0.420514;0.819967;0.555556;0.011962;0.023419;22250
STAGE_1_K_METRIC;0.50;0.50;Euclidean;030;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;france;0.420514;0.819967;0.900000;0.072000;0.133333;22250
STAGE_1_K_METRIC;0.50;0.50;Euclidean;030;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;japan;0.420514;0.819967;0.600000;0.054299;0.099585;22250
STAGE_1_K_METRIC;0.50;0.50;Euclidean;030;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;uk;0.420514;0.819967;0.660377;0.332542;0.442338;22250
STAGE_1_K_METRIC;0.50;0.50;Euclidean;030;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;usa;0.420514;0.819967;0.826417;0.991639;0.901520;22250
STAGE_1_K_METRIC;0.50;0.50;Euclidean;030;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;west-germany;0.420514;0.819967;0.666667;0.051948;0.096386;22250
STAGE_1_K_METRIC;0.50;0.50;Euclidean;030;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;MACRO;MACRO;0.420514;0.819967;0.701503;0.252398;0.282764;22250
STAGE_1_K_METRIC;0.50;0.50;Manhattan;001;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;canada;0.560386;0.776968;0.242744;0.220096;0.230866;27692
STAGE_1_K_METRIC;0.50;0.50;Manhattan;001;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;france;0.560386;0.776968;0.276119;0.296000;0.285714;27692
STAGE_1_K_METRIC;0.50;0.50;Manhattan;001;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;japan;0.560386;0.776968;0.357977;0.416290;0.384937;27692
STAGE_1_K_METRIC;0.50;0.50;Manhattan;001;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;uk;0.560386;0.776968;0.491266;0.534442;0.511945;27692
STAGE_1_K_METRIC;0.50;0.50;Manhattan;001;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;usa;0.560386;0.776968;0.885307;0.877741;0.881508;27692
STAGE_1_K_METRIC;0.50;0.50;Manhattan;001;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;west-germany;0.560386;0.776968;0.331210;0.337662;0.334405;27692
STAGE_1_K_METRIC;0.50;0.50;Manhattan;001;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;MACRO;MACRO;0.560386;0.776968;0.430771;0.447038;0.438229;27692
STAGE_1_K_METRIC;0.50;0.50;Manhattan;002;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;canada;0.560386;0.776968;0.242744;0.220096;0.230866;26619
STAGE_1_K_METRIC;0.50;0.50;Manhattan;002;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;france;0.560386;0.776968;0.276119;0.296000;0.285714;26619
STAGE_1_K_METRIC;0.50;0.50;Manhattan;002;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;japan;0.560386;0.776968;0.357977;0.416290;0.384937;26619
STAGE_1_K_METRIC;0.50;0.50;Manhattan;002;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;uk;0.560386;0.776968;0.491266;0.534442;0.511945;26619
STAGE_1_K_METRIC;0.50;0.50;Manhattan;002;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;usa;0.560386;0.776968;0.885307;0.877741;0.881508;26619
STAGE_1_K_METRIC;0.50;0.50;Manhattan;002;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;west-germany;0.560386;0.776968;0.331210;0.337662;0.334405;26619
STAGE_1_K_METRIC;0.50;0.50;Manhattan;002;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;MACRO;MACRO;0.560386;0.776968;0.430771;0.447038;0.438229;26619
STAGE_1_K_METRIC;0.50;0.50;Manhattan;003;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;canada;0.553815;0.808659;0.351852;0.136364;0.196552;24520
STAGE_1_K_METRIC;0.50;0.50;Manhattan;003;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;france;0.553815;0.808659;0.308511;0.232000;0.264840;24520
STAGE_1_K_METRIC;0.50;0.50;Manhattan;003;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;japan;0.553815;0.808659;0.367347;0.325792;0.345324;24520
STAGE_1_K_METRIC;0.50;0.50;Manhattan;003;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;uk;0.553815;0.808659;0.556787;0.477435;0.514066;24520
STAGE_1_K_METRIC;0.50;0.50;Manhattan;003;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;usa;0.553815;0.808659;0.870031;0.935340;0.901504;24520
STAGE_1_K_METRIC;0.50;0.50;Manhattan;003;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;west-germany;0.553815;0.808659;0.344262;0.272727;0.304348;24520
STAGE_1_K_METRIC;0.50;0.50;Manhattan;003;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;MACRO;MACRO;0.553815;0.808659;0.466465;0.396610;0.421106;24520
STAGE_1_K_METRIC;0.50;0.50;Manhattan;004;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;canada;0.566017;0.819372;0.393939;0.124402;0.189091;24827
STAGE_1_K_METRIC;0.50;0.50;Manhattan;004;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;france;0.566017;0.819372;0.400000;0.208000;0.273684;24827
STAGE_1_K_METRIC;0.50;0.50;Manhattan;004;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;japan;0.566017;0.819372;0.371134;0.325792;0.346988;24827
STAGE_1_K_METRIC;0.50;0.50;Manhattan;004;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;uk;0.566017;0.819372;0.579545;0.484561;0.527814;24827
STAGE_1_K_METRIC;0.50;0.50;Manhattan;004;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;usa;0.566017;0.819372;0.869595;0.949090;0.907605;24827
STAGE_1_K_METRIC;0.50;0.50;Manhattan;004;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;west-germany;0.566017;0.819372;0.432692;0.292208;0.348837;24827
STAGE_1_K_METRIC;0.50;0.50;Manhattan;004;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;MACRO;MACRO;0.566017;0.819372;0.507818;0.397342;0.432336;24827
STAGE_1_K_METRIC;0.50;0.50;Manhattan;005;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;canada;0.554766;0.822199;0.445652;0.098086;0.160784;26486
STAGE_1_K_METRIC;0.50;0.50;Manhattan;005;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;france;0.554766;0.822199;0.438596;0.200000;0.274725;26486
STAGE_1_K_METRIC;0.50;0.50;Manhattan;005;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;japan;0.554766;0.822199;0.368098;0.271493;0.312500;26486
STAGE_1_K_METRIC;0.50;0.50;Manhattan;005;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;uk;0.554766;0.822199;0.588571;0.489311;0.534371;26486
STAGE_1_K_METRIC;0.50;0.50;Manhattan;005;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;usa;0.554766;0.822199;0.861942;0.958194;0.907523;26486
STAGE_1_K_METRIC;0.50;0.50;Manhattan;005;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;west-germany;0.554766;0.822199;0.486842;0.240260;0.321739;26486
STAGE_1_K_METRIC;0.50;0.50;Manhattan;005;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;MACRO;MACRO;0.554766;0.822199;0.531617;0.376224;0.418607;26486
STAGE_1_K_METRIC;0.50;0.50;Manhattan;006;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;canada;0.546674;0.822348;0.426667;0.076555;0.129817;24610
STAGE_1_K_METRIC;0.50;0.50;Manhattan;006;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;france;0.546674;0.822348;0.488889;0.176000;0.258824;24610
STAGE_1_K_METRIC;0.50;0.50;Manhattan;006;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;japan;0.546674;0.822348;0.372549;0.257919;0.304813;24610
